edition,athlete,noc,gender,event,medal,season
1996,"RYU, Ji-Hye",KOR,Women,doubles,Bronze,Summer
1996,"ROSSKOPF, Jrg",GER,Men,singles,Bronze,Summer
1996,"KONG, Linghui",CHN,Men,doubles,Gold,Summer
1996,"LIU, Guoliang",CHN,Men,doubles,Gold,Summer
1996,"LIU, Guoliang",CHN,Men,singles,Gold,Summer
1996,"LU, Lin",CHN,Men,doubles,Silver,Summer
1996,"WANG, Tao",CHN,Men,doubles,Silver,Summer
1996,"WANG, Tao",CHN,Men,singles,Silver,Summer
1996,"DENG, Yaping",CHN,Women,doubles,Gold,Summer
1996,"QIAO, Hong",CHN,Women,doubles,Gold,Summer
1996,"DENG, Yaping",CHN,Women,singles,Gold,Summer
1996,"LIU, Wei",CHN,Women,doubles,Silver,Summer
1996,"QIAO, Yunping",CHN,Women,doubles,Silver,Summer
1996,"QIAO, Hong",CHN,Women,singles,Bronze,Summer
1996,"AGASSI, Andre",USA,Men,singles,Gold,Summer
1996,"FERNANDEZ, Gigi",USA,Women,doubles,Gold,Summer
1996,"FERNANDEZ, Mary Joe",USA,Women,doubles,Gold,Summer
1996,"DAVENPORT, Lindsay",USA,Women,singles,Gold,Summer
1996,"PAES, Leander",IND,Men,singles,Bronze,Summer
1996,"GOELLNER, Marc-Kevin",GER,Men,doubles,Bronze,Summer
1996,"PRINOSIL, David",GER,Men,doubles,Bronze,Summer
1996,"BROAD, Neil",GBR,Men,doubles,Silver,Summer
1996,"HENMAN, Tim",GBR,Men,doubles,Silver,Summer
1996,"BRUGUERA, Sergi",ESP,Men,singles,Silver,Summer
1996,"SANCHEZ-VICARIO, Arantxa",ESP,Women,singles,Silver,Summer
1996,"MARTINEZ, Conchita",ESP,Women,doubles,Bronze,Summer
1996,"SANCHEZ-VICARIO, Arantxa",ESP,Women,doubles,Bronze,Summer
1996,"NOVOTNA, Jana",CZE,Women,doubles,Silver,Summer
1996,"SUKOVA, Helena",CZE,Women,doubles,Silver,Summer
1996,"NOVOTNA, Jana",CZE,Women,singles,Bronze,Summer
1996,"WOODBRIDGE, Todd",AUS,Men,doubles,Gold,Summer
1996,"WOODFORDE, Mark",AUS,Men,doubles,Gold,Summer
1996,"BATEZ, Vladimir",YUG,Men,volleyball,Bronze,Summer
1996,"BRDJOVIC, Dejan",YUG,Men,volleyball,Bronze,Summer
1996,"DJURIC, Djordje",YUG,Men,volleyball,Bronze,Summer
1996,"GERIC, Andrija",YUG,Men,volleyball,Bronze,Summer
1996,"GRBIC, Nikola",YUG,Men,volleyball,Bronze,Summer
1996,"GRBIC, Vladimir",YUG,Men,volleyball,Bronze,Summer
1996,"JOKANOVIC, Rajko",YUG,Men,volleyball,Bronze,Summer
1996,"KOVAC, Slobodan",YUG,Men,volleyball,Bronze,Summer
1996,"MESTER, Djula",YUG,Men,volleyball,Bronze,Summer
1996,"PETROVIC, Zarko",YUG,Men,volleyball,Bronze,Summer
1996,"TANASKOVIC, Zeljko",YUG,Men,volleyball,Bronze,Summer
1996,"VUJEVIC, Goran",YUG,Men,volleyball,Bronze,Summer
1996,"KIRALY, Charles",USA,Men,beach volleyball,Gold,Summer
1996,"STEFFES, Kent",USA,Men,beach volleyball,Gold,Summer
1996,"DODD, Michael",USA,Men,beach volleyball,Silver,Summer
1996,"WHITMARSH, Mike",USA,Men,beach volleyball,Silver,Summer
1996,"BLANGE, Peter",NED,Men,volleyball,Gold,Summer
1996,"GORTZEN, Guido",NED,Men,volleyball,Gold,Summer
1996,"GRABERT, Rob",NED,Men,volleyball,Gold,Summer
1996,"HELD, Henk-Jan",NED,Men,volleyball,Gold,Summer
1996,"LATUHIHIN, Misha",NED,Men,volleyball,Gold,Summer
1996,"POSTHUMA, Jan",NED,Men,volleyball,Gold,Summer
1996,"RODENBURG, Brecht",NED,Men,volleyball,Gold,Summer
1996,"SCHUIL, Richard",NED,Men,volleyball,Gold,Summer
1996,"VAN DE GOOR, Bas",NED,Men,volleyball,Gold,Summer
1996,"VAN DE GOOR, Mike",NED,Men,volleyball,Gold,Summer
1996,"VAN DER MEULEN, Olof",NED,Men,volleyball,Gold,Summer
1996,"ZWERVER, Ronald",NED,Men,volleyball,Gold,Summer
1996,"BERNARDI, Lorenzo",ITA,Men,volleyball,Silver,Summer
1996,"BOVOLENTA, Vigor",ITA,Men,volleyball,Silver,Summer
1996,"BRACCI, Marco",ITA,Men,volleyball,Silver,Summer
1996,"CANTAGALLI, Luca",ITA,Men,volleyball,Silver,Summer
1996,"GARDINI, Andrea",ITA,Men,volleyball,Silver,Summer
1996,"GIANI, Andrea",ITA,Men,volleyball,Silver,Summer
1996,"GRAVINA, Pasquale",ITA,Men,volleyball,Silver,Summer
1996,"MEONI, Marco",ITA,Men,volleyball,Silver,Summer
1996,"PAPI, Samuele",ITA,Men,volleyball,Silver,Summer
1996,"SARTORETTI, Andrea",ITA,Men,volleyball,Silver,Summer
1996,"TOFOLI, Paolo",ITA,Men,volleyball,Silver,Summer
1996,"ZORZI, Andrea",ITA,Men,volleyball,Silver,Summer
1996,"AGUERO, Taimaris",CUB,Women,volleyball,Gold,Summer
1996,"BELL, Regla Maritza",CUB,Women,volleyball,Gold,Summer
1996,"CARVAJAL, Magaly Esther",CUB,Women,volleyball,Gold,Summer
1996,"COSTA, Marlenis",CUB,Women,volleyball,Gold,Summer
1996,"FERNANDEZ, Ana Ibis",CUB,Women,volleyball,Gold,Summer
1996,"FRANCIA, Mirka",CUB,Women,volleyball,Gold,Summer
1996,"GATO, Idalmis",CUB,Women,volleyball,Gold,Summer
1996,"IZQUIERDO, Lilia",CUB,Women,volleyball,Gold,Summer
1996,"LUIS, Alejandrina",CUB,Women,volleyball,Gold,Summer
1996,"O'FARRILL, Raisa",CUB,Women,volleyball,Gold,Summer
1996,"RUIZ, Yumilka",CUB,Women,volleyball,Gold,Summer
1996,"TORRES, Regla",CUB,Women,volleyball,Gold,Summer
1996,"CUI, Yong-Mei",CHN,Women,volleyball,Silver,Summer
1996,"HE, Qi",CHN,Women,volleyball,Silver,Summer
1996,"LAI, Yawen",CHN,Women,volleyball,Silver,Summer
1996,"LI, Yan",CHN,Women,volleyball,Silver,Summer
1996,"LIU, Xiaoning",CHN,Women,volleyball,Silver,Summer
1996,"PAN, Wenli",CHN,Women,volleyball,Silver,Summer
1996,"SUN, Yue",CHN,Women,volleyball,Silver,Summer
1996,"WANG, Lina",CHN,Women,volleyball,Silver,Summer
1996,"WANG, Yi",CHN,Women,volleyball,Silver,Summer
1996,"WANG, Ziling",CHN,Women,volleyball,Silver,Summer
1996,"WU, Yongmei",CHN,Women,volleyball,Silver,Summer
1996,"ZHU, Yunying",CHN,Women,volleyball,Silver,Summer
1996,"CHILD, John",CAN,Men,beach volleyball,Bronze,Summer
1996,"HEESE, Mark",CAN,Men,beach volleyball,Bronze,Summer
1996,"PIRES, Sandra",BRA,Women,beach volleyball,Gold,Summer
1996,"SILVA CRUZ, Jacqueline Cruz",BRA,Women,beach volleyball,Gold,Summer
1996,"RODRIGUES, Monica",BRA,Women,beach volleyball,Silver,Summer
1996,"SAMUEL RAMOS, Adriana",BRA,Women,beach volleyball,Silver,Summer
1996,"ALVARES, Ana Margarita",BRA,Women,volleyball,Bronze,Summer
1996,"BARROS, Leila",BRA,Women,volleyball,Bronze,Summer
1996,"BODZIAK, Ericleia ""Filo""",BRA,Women,volleyball,Bronze,Summer
1996,"CALDEIRA, Hilma Aparecida",BRA,Women,volleyball,Bronze,Summer
1996,"CONNELLY, Ana Paula",BRA,Women,volleyball,Bronze,Summer
1996,"CUNHA, Marcia Regina",BRA,Women,volleyball,Bronze,Summer
1996,"DIAS, Virna",BRA,Women,volleyball,Bronze,Summer
1996,"MOSER, Ana Beatriz",BRA,Women,volleyball,Bronze,Summer
1996,"SANGLARD, Ana Flavia",BRA,Women,volleyball,Bronze,Summer
1996,"SOUZA, Helia",BRA,Women,volleyball,Bronze,Summer
1996,"SURUAGY, Sandra",BRA,Women,volleyball,Bronze,Summer
1996,"VENTURINI, Fernanda",BRA,Women,volleyball,Bronze,Summer
1996,"COOK, Natalie",AUS,Women,beach volleyball,Bronze,Summer
1996,"POTTHARST, Kerri",AUS,Women,beach volleyball,Bronze,Summer
1996,"TAIMAZOV, Timour",UKR,Men,"99 - 108kg, total (heavyweight)",Gold,Summer
1996,"HORDIYCHUK, Mykola",UKR,Men,"91 - 99kg, total (first-heavyweight)",Bronze,Summer
1996,"MUTLU, Halil",TUR,Men,"- 54kg, total (flyweight)",Gold,Summer
1996,"SULEYMANOGLU, Naim",TUR,Men,"59 - 64kg, total (featherweight)",Gold,Summer
1996,"CHEMERKIN, Andrey",RUS,Men,"+ 108kg, total (super heavyweight)",Gold,Summer
1996,"PETROV, Aleksey",RUS,Men,"83 - 91kg, total (middle-heavyweight)",Gold,Summer
1996,"SYRTSOV, Serguei",RUS,Men,"99 - 108kg, total (heavyweight)",Silver,Summer
1996,"VLAD, Nicu",ROU,Men,"99 - 108kg, total (heavyweight)",Bronze,Summer
1996,"KIM, Myong Nam",PRK,Men,"64 - 70kg, total (lightweight)",Silver,Summer
1996,"JON, Chol Ho",PRK,Men,"70 - 76kg, total (middleweight)",Bronze,Summer
1996,"COFALIK, Andrzej",POL,Men,"76 - 83kg, total (light-heavyweight)",Bronze,Summer
1996,"KHRAPATY, Anatoli",KAZ,Men,"91 - 99kg, total (first-heavyweight)",Silver,Summer
1996,"FERI, Attila",HUN,Men,"64 - 70kg, total (lightweight)",Bronze,Summer
1996,"DIMAS, Pyrros",GRE,Men,"76 - 83kg, total (light-heavyweight)",Gold,Summer
1996,"KAKIASVILIS, Akakios",GRE,Men,"91 - 99kg, total (first-heavyweight)",Gold,Summer
1996,"SAMPANIS, Leonidas",GRE,Men,"54 - 59kg, total (bantamweight)",Silver,Summer
1996,"LEONIDIS, Valerios",GRE,Men,"59 - 64kg, total (featherweight)",Silver,Summer
1996,"KOKAS, Leonidas",GRE,Men,"83 - 91kg, total (middle-heavyweight)",Silver,Summer
1996,"WELLER, Ronny",GER,Men,"+ 108kg, total (super heavyweight)",Silver,Summer
1996,"HUSTER, Marc",GER,Men,"76 - 83kg, total (light-heavyweight)",Silver,Summer
1996,"CARUSO, Oliver",GER,Men,"83 - 91kg, total (middle-heavyweight)",Bronze,Summer
1996,"LARA, Pablo",CUB,Men,"70 - 76kg, total (middleweight)",Gold,Summer
1996,"TANG, Ningsheng",CHN,Men,"54 - 59kg, total (bantamweight)",Gold,Summer
1996,"ZHAN, Xugang",CHN,Men,"64 - 70kg, total (lightweight)",Gold,Summer
1996,"ZHANG, Xiangsen",CHN,Men,"- 54kg, total (flyweight)",Silver,Summer
1996,"XIAO, Jiangang",CHN,Men,"59 - 64kg, total (featherweight)",Bronze,Summer
1996,"YOTOV, Yoto Vassilev",BUL,Men,"70 - 76kg, total (middleweight)",Silver,Summer
1996,"MINCHEV, Sevdalin",BUL,Men,"- 54kg, total (flyweight)",Bronze,Summer
1996,"PECHALOV, Nikolay",BUL,Men,"54 - 59kg, total (bantamweight)",Bronze,Summer
1996,"BOTEV, Stefan",AUS,Men,"+ 108kg, total (super heavyweight)",Bronze,Summer
1996,"ABDULLAYEV, Namig",AZE,Men,48 - 52kg (flyweight),Silver,Summer
1996,"ANGLE, Kurt",USA,Men,90 - 100kg (heavyweight),Gold,Summer
1996,"BAUMGARTNER, Bruce Robert",USA,Men,100 - 130kg (super heavyweight),Bronze,Summer
1996,"BOGIYEV, Vadim",RUS,Men,62 - 68kg (lightweight),Gold,Summer
1996,"BRANDS, Tom",USA,Men,57 - 62kg (featherweight),Gold,Summer
1996,"CROSS, Kendall Duane",USA,Men,52 - 57kg (bantamweight),Gold,Summer
1996,"DEMIR, Mahmut",TUR,Men,100 - 130kg (super heavyweight),Gold,Summer
1996,"DIMITROV, Valentin Yordanov",BUL,Men,48 - 52kg (flyweight),Gold,Summer
1996,"JADIDI, Abbas",IRI,Men,90 - 100kg (heavyweight),Silver,Summer
1996,"JANG, Jae-Sung",KOR,Men,57 - 62kg (featherweight),Silver,Summer
1996,"KHADARTSEV, Makharbek",RUS,Men,82 - 90kg (light-heavyweight),Silver,Summer
1996,"KHADEM AZGHADI, Amir Reza",IRI,Men,74 - 82kg (middleweight),Bronze,Summer
1996,"KHADEM AZGHADI, Rasul",IRI,Men,82 - 90kg (light-heavyweight),Gold,Summer
1996,"KIM, Il",PRK,Men,- 48kg (light-flyweight),Gold,Summer
1996,"KURTANIDZE, Eldari",GEO,Men,82 - 90kg (light-heavyweight),Bronze,Summer
1996,"MAGOMEDOV, Khadzhimurad",RUS,Men,74 - 82kg (middleweight),Gold,Summer
1996,"MAMYROV, Maulen",KAZ,Men,48 - 52kg (flyweight),Bronze,Summer
1996,"MEDVEDEV, Aleksey",BLR,Men,100 - 130kg (super heavyweight),Silver,Summer
1996,"MKRCHYAN, Armen",ARM,Men,- 48kg (light-flyweight),Silver,Summer
1996,"OTA, Takuya",JPN,Men,68 - 74kg (welterweight),Bronze,Summer
1996,"PARK, Jang-Soon",KOR,Men,68 - 74kg (welterweight),Silver,Summer
1996,"RI, Yong Sam",PRK,Men,52 - 57kg (bantamweight),Bronze,Summer
1996,"SABEJEW, Arawat",GER,Men,90 - 100kg (heavyweight),Bronze,Summer
1996,"SAUNDERS, Townsend",USA,Men,62 - 68kg (lightweight),Silver,Summer
1996,"SAYTIEV, Buvaysa",RUS,Men,68 - 74kg (welterweight),Gold,Summer
1996,"SISSAOURI, Giuvi",CAN,Men,52 - 57kg (bantamweight),Silver,Summer
1996,"TEDEYEV, Elbrus",UKR,Men,57 - 62kg (featherweight),Bronze,Summer
1996,"VILA, Alexis",CUB,Men,- 48kg (light-flyweight),Bronze,Summer
1996,"YANG, Hyun-Mo",KOR,Men,74 - 82kg (middleweight),Silver,Summer
1996,"ZOZIROV, Zaza",UKR,Men,62 - 68kg (lightweight),Bronze,Summer
1996,"ASCUY AGUILERA, Feliberto",CUB,Men,68 - 74kg (welterweight),Gold,Summer
1996,"ASELL, Marko",FIN,Men,68 - 74kg (welterweight),Silver,Summer
1996,"BULLMANN, Maik",GER,Men,82 - 90kg (light-heavyweight),Bronze,Summer
1996,"FAFINSKI, Jacek",POL,Men,82 - 90kg (light-heavyweight),Silver,Summer
1996,"GHAFFARI, Siamak",USA,Men,100 - 130kg (super heavyweight),Silver,Summer
1996,"GULYOV, Zafar",RUS,Men,- 48kg (light-flyweight),Bronze,Summer
1996,"HALL, Dennis",USA,Men,52 - 57kg (bantamweight),Silver,Summer
1996,"KALASHNIKOV, Andriy",UKR,Men,48 - 52kg (flyweight),Bronze,Summer
1996,"KARELIN, Aleksandr",RUS,Men,100 - 130kg (super heavyweight),Gold,Summer
1996,"LISHTVAN, Sergey",BLR,Men,90 - 100kg (heavyweight),Silver,Summer
1996,"LJUNGBERG, Mikael",SWE,Men,90 - 100kg (heavyweight),Bronze,Summer
1996,"MAREN, Juan Luis",CUB,Men,57 - 62kg (featherweight),Silver,Summer
1996,"MELNICHENKO, Yuriy",KAZ,Men,52 - 57kg (bantamweight),Gold,Summer
1996,"MOUREIKO, Serguei",MDA,Men,100 - 130kg (super heavyweight),Bronze,Summer
1996,"NAZARYAN, Armen",ARM,Men,48 - 52kg (flyweight),Gold,Summer
1996,"OLEYNYK, Vyacheslav",UKR,Men,82 - 90kg (light-heavyweight),Gold,Summer
1996,"PAULSON, Brandon",USA,Men,48 - 52kg (flyweight),Silver,Summer
1996,"PAVLOV, Aleksandr",BLR,Men,- 48kg (light-flyweight),Silver,Summer
1996,"PIRIM, Akif",TUR,Men,57 - 62kg (featherweight),Bronze,Summer
1996,"SHENG, Zetian",CHN,Men,52 - 57kg (bantamweight),Bronze,Summer
1996,"SIM, Kwon-Ho",KOR,Men,- 48kg (light-flyweight),Gold,Summer
1996,"TRACZ, Jozef",POL,Men,68 - 74kg (welterweight),Bronze,Summer
1996,"TRETYAKOV, Aleksandr",RUS,Men,62 - 68kg (lightweight),Bronze,Summer
1996,"TSILENT, Valeriy",BLR,Men,74 - 82kg (middleweight),Bronze,Summer
1996,"WOLNY, Ryszard",POL,Men,62 - 68kg (lightweight),Gold,Summer
1996,"WRONSKI, Andrzej",POL,Men,90 - 100kg (heavyweight),Gold,Summer
1996,"YERLIKAYA, Hamza",TUR,Men,74 - 82kg (middleweight),Gold,Summer
1996,"YOLOUZ, Ghani",FRA,Men,62 - 68kg (lightweight),Silver,Summer
1996,"ZANDER, Thomas",GER,Men,74 - 82kg (middleweight),Silver,Summer
1996,"ZAWADZKI, Wlodzimierz",POL,Men,57 - 62kg (featherweight),Gold,Summer
1998,,FIN,Women,ice hockey,Bronze,Winter
1998,,RUS,Men,ice hockey,Silver,Winter
1998,,FIN,Women,ice hockey,Bronze,Winter
1998,,RUS,Men,ice hockey,Silver,Winter
1998,,FIN,Women,ice hockey,Bronze,Winter
1998,,RUS,Men,ice hockey,Silver,Winter
1998,,FIN,Women,ice hockey,Bronze,Winter
1998,,RUS,Men,ice hockey,Silver,Winter
1998,,FIN,Women,ice hockey,Bronze,Winter
1998,,GBR,Men,four-man,Bronze,Winter
1998,,RUS,Men,ice hockey,Silver,Winter
1998,,FIN,Women,ice hockey,Bronze,Winter
1998,,RUS,Women,4x5km relay,Gold,Winter
1998,,NOR,Women,4x5km relay,Silver,Winter
1998,,ITA,Women,4x5km relay,Bronze,Winter
1998,,GBR,Men,four-man,Bronze,Winter
1998,,RUS,Men,ice hockey,Silver,Winter
1998,,FIN,Women,ice hockey,Bronze,Winter
1998,,RUS,Women,4x5km relay,Gold,Winter
1998,,NOR,Women,4x5km relay,Silver,Winter
1998,,ITA,Women,4x5km relay,Bronze,Winter
1994,,SUI,Men,two-man,Gold,Winter
1998,,GBR,Men,four-man,Bronze,Winter
1994,,SUI,Men,two-man,Silver,Winter
1998,,RUS,Men,ice hockey,Silver,Winter
1998,,FIN,Women,ice hockey,Bronze,Winter
1998,,GER,Men,doubles,Gold,Winter
1998,,RUS,Women,4x5km relay,Gold,Winter
1998,,NOR,Women,4x5km relay,Silver,Winter
1998,,ITA,Women,4x5km relay,Bronze,Winter
1998,,UKR,Women,15km,Silver,Winter
1998,,RUS,Men,4x7.5km relay,Bronze,Winter
1998,,RUS,Women,7.5km,Gold,Winter
1998,,RUS,Women,4x7.5km relay,Silver,Winter
1998,,NOR,Men,10km,Gold,Winter
1998,,NOR,Men,20km,Gold,Winter
1998,,NOR,Men,10km,Silver,Winter
1998,,NOR,Men,4x7.5km relay,Silver,Winter
1998,,NOR,Women,4x7.5km relay,Bronze,Winter
1998,,ITA,Men,20km,Silver,Winter
1998,,GER,Men,4x7.5km relay,Gold,Winter
1998,,RUS,Men,4x7.5km relay,Bronze,Winter
1998,,RUS,Women,4x7.5km relay,Silver,Winter
1998,,GER,Women,4x7.5km relay,Gold,Winter
1998,,GER,Women,7.5km,Silver,Winter
1998,,GER,Women,15km,Bronze,Winter
1998,,GER,Women,7.5km,Bronze,Winter
1998,,GER,Women,4x7.5km relay,Gold,Winter
1998,,RUS,Men,4x7.5km relay,Bronze,Winter
1998,,RUS,Women,4x7.5km relay,Silver,Winter
1998,,GER,Women,4x7.5km relay,Gold,Winter
1998,,RUS,Men,4x7.5km relay,Bronze,Winter
1998,,RUS,Women,4x7.5km relay,Silver,Winter
1998,,GER,Women,4x7.5km relay,Gold,Winter
1998,,FIN,Men,10km,Bronze,Winter
1998,,BUL,Women,15km,Gold,Winter
1998,,BLR,Men,20km,Bronze,Winter
1998,,SUI,Men,four-man,Silver,Winter
1994,,SUI,Men,two-man,Silver,Winter
1994,,SUI,Men,two-man,Gold,Winter
1998,,GER,Men,four-man,Gold,Winter
2002,,SUI,Men,two-man,Silver,Winter
1998,,GBR,Men,four-man,Bronze,Winter
1998,,FRA,Men,four-man,Bronze,Winter
2002,,SUI,Men,two-man,Bronze,Winter
1998,,SWE,Women,curling,Bronze,Winter
1998,,SUI,Men,curling,Gold,Winter
1998,,NOR,Men,curling,Bronze,Winter
1998,,DEN,Women,curling,Silver,Winter
1998,,CAN,Men,curling,Silver,Winter
1998,,CAN,Women,curling,Gold,Winter
1998,,USA,Women,ice hockey,Gold,Winter
1998,,RUS,Men,ice hockey,Silver,Winter
1998,,FIN,Men,ice hockey,Bronze,Winter
1998,,FIN,Women,ice hockey,Bronze,Winter
1998,,CZE,Men,ice hockey,Gold,Winter
1998,,CAN,Women,ice hockey,Silver,Winter
1998,,USA,Men,doubles,Silver,Winter
1998,,USA,Men,doubles,Bronze,Winter
1998,,ITA,Men,singles,Silver,Winter
1998,,GER,Men,singles,Gold,Winter
1998,,GER,Men,singles,Bronze,Winter
1998,,GER,Women,singles,Gold,Winter
1998,,GER,Women,singles,Silver,Winter
1998,,GER,Men,doubles,Gold,Winter
1998,,AUT,Women,singles,Bronze,Winter
1998,,RUS,Men,ice dancing,Gold,Winter
1998,,RUS,Men,ice dancing,Silver,Winter
1998,,FRA,Men,ice dancing,Bronze,Winter
1998,,USA,Women,individual,Gold,Winter
1998,,FRA,Men,individual,Bronze,Winter
1998,,CHN,Women,individual,Bronze,Winter
1998,,CAN,Men,individual,Silver,Winter
1998,,NED,Men,10000m,Gold,Winter
1998,,NED,Men,10000m,Silver,Winter
1998,,NED,Men,10000m,Bronze,Winter
1998,,USA,Women,1000m,Silver,Winter
1998,,NED,Men,1000m,Gold,Winter
1998,,NED,Men,1000m,Silver,Winter
1998,,NED,Women,1000m,Gold,Winter
1998,,KOR,Men,1000m,Gold,Winter
1998,,KOR,Women,1000m,Gold,Winter
1998,,KOR,Women,1000m,Bronze,Winter
1998,,JPN,Men,1000m,Bronze,Winter
1998,,CHN,Men,1000m,Silver,Winter
1998,,CHN,Women,1000m,Silver,Winter
1998,,CAN,Men,1000m,Bronze,Winter
1998,,CAN,Women,1000m,Bronze,Winter
1998,,USA,Women,1500m,Bronze,Winter
1998,,NOR,Men,1500m,Gold,Winter
1998,,NED,Men,1500m,Silver,Winter
1998,,NED,Men,1500m,Bronze,Winter
1998,,NED,Women,1500m,Gold,Winter
1998,,GER,Women,1500m,Silver,Winter
1998,,GER,Women,3000m,Gold,Winter
1998,,GER,Women,3000m,Silver,Winter
1998,,GER,Women,3000m,Bronze,Winter
1998,,KOR,Women,3000m relay,Gold,Winter
1998,,CHN,Women,3000m relay,Silver,Winter
1998,,CAN,Women,3000m relay,Bronze,Winter
1998,,NED,Men,5000m,Gold,Winter
1998,,NED,Men,5000m,Silver,Winter
1998,,KAZ,Women,5000m,Bronze,Winter
1998,,GER,Women,5000m,Gold,Winter
1998,,GER,Women,5000m,Silver,Winter
1998,,BEL,Men,5000m,Bronze,Winter
1998,,KOR,Men,5000m relay,Silver,Winter
1998,,CHN,Men,5000m relay,Bronze,Winter
1998,,CAN,Men,5000m relay,Gold,Winter
1998,,KOR,Women,500m,Bronze,Winter
1998,,JPN,Men,500m,Gold,Winter
1998,,JPN,Men,500m,Gold,Winter
1998,,JPN,Men,500m,Bronze,Winter
1998,,JPN,Women,500m,Bronze,Winter
1998,,CHN,Men,500m,Silver,Winter
1998,,CHN,Women,500m,Silver,Winter
1998,,CAN,Men,500m,Silver,Winter
1998,,CAN,Men,500m,Bronze,Winter
1998,,CAN,Women,500m,Gold,Winter
1998,,CAN,Women,500m,Gold,Winter
1998,,CAN,Women,500m,Silver,Winter
1998,,RUS,Men,pairs,Gold,Winter
1998,,RUS,Men,pairs,Silver,Winter
1998,,GER,Men,pairs,Bronze,Winter
1998,,GER,Women,pairs,Bronze,Winter
1998,,NOR,Men,10km pursuit,Gold,Winter
1998,,FIN,Men,10km pursuit,Bronze,Winter
1998,,AUT,Men,10km pursuit,Silver,Winter
1998,,RUS,Women,15km mass start,Gold,Winter
1998,,RUS,Women,15km mass start,Silver,Winter
1998,,NOR,Women,15km mass start,Bronze,Winter
1998,,RUS,Women,30km,Gold,Winter
1998,,RUS,Women,30km,Bronze,Winter
1998,,ITA,Women,30km,Silver,Winter
1998,,NOR,Men,30km mass start,Silver,Winter
1998,,ITA,Men,30km mass start,Bronze,Winter
1998,,FIN,Men,30km mass start,Gold,Winter
1998,,NOR,Men,4x10km relay,Gold,Winter
1998,,ITA,Men,4x10km relay,Silver,Winter
1998,,FIN,Men,4x10km relay,Bronze,Winter
1998,,RUS,Women,4x5km relay,Gold,Winter
1998,,NOR,Women,4x5km relay,Silver,Winter
1998,,ITA,Women,4x5km relay,Bronze,Winter
1998,,SWE,Men,50km,Silver,Winter
1998,,NOR,Men,50km,Gold,Winter
1998,,AUT,Men,50km,Bronze,Winter
1998,,RUS,Women,5km,Gold,Winter
1998,,NOR,Women,5km,Bronze,Winter
1998,,CZE,Women,5km,Silver,Winter
1998,,USA,Men,aerials,Gold,Winter
1998,,USA,Women,aerials,Gold,Winter
1998,,SUI,Women,aerials,Bronze,Winter
1998,,FRA,Men,aerials,Silver,Winter
1998,,CHN,Women,aerials,Silver,Winter
1998,,BLR,Men,aerials,Bronze,Winter
1998,,NOR,Men,alpine combined,Silver,Winter
1998,,GER,Women,alpine combined,Gold,Winter
1998,,GER,Women,alpine combined,Silver,Winter
1998,,GER,Women,alpine combined,Bronze,Winter
1998,,AUT,Men,alpine combined,Gold,Winter
1998,,AUT,Men,alpine combined,Bronze,Winter
1998,,NOR,Men,Combined 10km + 15km pursuit,Gold,Winter
1998,,NOR,Men,Combined 10km + 15km pursuit,Silver,Winter
1998,,KAZ,Men,Combined 10km + 15km pursuit,Bronze,Winter
1998,,RUS,Women,Combined 5km + 10km pursuit,Gold,Winter
1998,,RUS,Women,Combined 5km + 10km pursuit,Silver,Winter
1998,,CZE,Women,Combined 5km + 10km pursuit,Bronze,Winter
1998,,SWE,Women,downhill,Silver,Winter
1998,,NOR,Men,downhill,Silver,Winter
1998,,GER,Women,downhill,Gold,Winter
1998,,FRA,Men,downhill,Gold,Winter
1998,,FRA,Women,downhill,Bronze,Winter
1998,,AUT,Men,downhill,Bronze,Winter
1998,,SUI,Men,giant slalom,Bronze,Winter
1998,,ITA,Women,giant slalom,Gold,Winter
1998,,GER,Women,giant slalom,Bronze,Winter
1998,,AUT,Men,giant slalom,Gold,Winter
1998,,AUT,Men,giant slalom,Silver,Winter
1998,,AUT,Women,giant slalom,Silver,Winter
1998,,SUI,Men,giant-slalom,Bronze,Winter
1998,,ITA,Men,giant-slalom,Silver,Winter
1998,,GER,Women,giant-slalom,Silver,Winter
1998,,FRA,Women,giant-slalom,Gold,Winter
1998,,CAN,Men,giant-slalom,Gold,Winter
1998,,AUT,Women,giant-slalom,Bronze,Winter
1998,,USA,Men,Half-pipe,Bronze,Winter
1998,,USA,Women,Half-pipe,Bronze,Winter
1998,,SUI,Men,Half-pipe,Gold,Winter
1998,,NOR,Men,Half-pipe,Silver,Winter
1998,,NOR,Women,Half-pipe,Silver,Winter
1998,,GER,Women,Half-pipe,Gold,Winter
1998,,RUS,Men,individual,Bronze,Winter
1998,,NOR,Men,individual,Gold,Winter
1998,,FIN,Men,individual,Silver,Winter
1998,,JPN,Men,K120 individual (90m),Gold,Winter
1998,,JPN,Men,K120 individual (90m),Bronze,Winter
1998,,FIN,Men,K120 individual (90m),Silver,Winter
1998,,JPN,Men,K120 team (90m),Gold,Winter
1998,,GER,Men,K120 team (90m),Silver,Winter
1998,,AUT,Men,K120 team (90m),Bronze,Winter
