2005,Journalist,7/18/05,Media,Carl Bernstein
2009,Professor,2/11/09,Academic,Daniel Sperling
2000,Television Actress,5/15/00,Acting,Tracey Ullman
2011,Commentator,6/30/11,Media,Bill Kristol
2014,Author,9/25/14,Media,Steven Johnson
2003,Journalist,4/24/03,Media,Fareed Zakaria
2013,Police Officer,2/5/13,Government,Ray Kelly
2002,Minister,1/21/02,Clergy,Al Sharpton
2002,Actor,3/7/02,Acting,Tom Arnold
2003,Historian,5/14/03,Academic,Diane Ravitch
2006,Former Us Secretary Of Education,6/6/06,Politician,William John Bennett
2000,Comedian,6/14/00,Comedy,Jimmy Kimmel & Adam Carolla
2005,Professor,4/21/05,Academic,Reza Aslan
2003,Journalist,5/28/03,Media,Lisa Ling
2012,Actress,12/13/12,Acting,Kristen Stewart
2012,United States Secretary of Housing and Urban Development,3/5/12,Politician,Shaun Donovan
2008,Former White House Press Secretary,6/2/08,Political Aide,Scott McClellan
2004,Comedian,3/10/04,Comedy,George Carlin
2007,Military,8/23/07,Military,Lt. Col. John Nagl
2005,Author,12/7/05,Media,David McCullough
2006,Author,8/23/06,Media,Frederick S. Lane
2003,Pastor,2/3/03,Clergy,Doug Wilson
2005,Former Us Secretary Of Defense,6/8/05,Politician,Colin Powell
2012,Legal Analyst,11/15/12,Misc,Andrew Napolitano
2006,Author,3/13/06,Media,Eric Burns
2005,Singer-Songwriter,6/21/05,Musician,Dwight Yoakam
2009,Comedian,6/23/09,Comedy,Larry David
2011,Journalist,9/13/11,Media,Jim Lehrer
2008,Film Actor,9/24/08,Acting,Aaron Eckhart
2006,Broadcaster,11/15/06,Media,Ted Koppel
2006,Filmmaker,8/2/06,Media,Chris Paine
2015,Actress,1/22/15,Acting,Jennifer Aniston
2012,Actor,10/9/12,Acting,Ben Affleck
2001,Former Mayor Of Cincinatti,5/17/01,Politician,Jerry Springer
2008,Actress,4/17/08,Acting,Uma Thurman
2003,Actor,3/18/03,Acting,Jason Lee
2000,Actor,6/21/00,Acting,Freddie Prinze Jr.
2005,Author,6/7/05,Media,Steven Johnson
2003,Actor,2/12/03,Acting,Michael Clarke Duncan
2001,Former Us Senator,7/25/01,Politician,Joe Lieberman
2006,Professional Road Racing Cyclist,6/26/06,Athletics,Lance Armstrong
2015,Stand-up comedian,5/14/15,Comedy,Rebel Wilson
2010,Actress,12/8/10,Acting,Michelle Williams
2001,Actor,7/19/01,Acting,Hank Azaria
2015,Actor,3/19/15,Acting,Will Ferrell
2007,Actor,8/2/07,Acting,Matt Damon
2005,Music Producer,3/24/05,Musician,RZA
1999,Comedian,1/12/99,Comedy,Sandra Bernhard
2005,Actor,9/20/05,Acting,Alan Alda
2006,Actor,4/6/06,Acting,Josh Hartnett
2012,Actress,7/30/12,Acting,Rashida Jones
1999,Stand-Up Comedian,1/26/99,Comedy,David Cross
2004,Television Host,10/7/04,Media,Bill O'Reilly
2012,Priest,5/9/12,Clergy,John R. Hall
2000,Television Host,6/14/00,Media,Jimmy Kimmel & Adam Carolla
2003,Comedian,4/23/03,Comedy,Richard Lewis
2003,Actress,4/8/03,Acting,Susan Sarandon
2013,Former Hhs Secretary,10/7/13,Politician,Kathleen Sebelius
2011,Former Governor of Arkansas,4/6/11,Politician,Mike Huckabee
2002,Actor,8/21/02,Acting,Robin Williams
2009,Author,8/18/09,Media,Christopher McDougall
2012,Journalist,11/1/12,Media,Bob Woodruff
2000,American Politician,8/18/00,Politician,Bob Dole
2001,Television Host,1/22/01,Media,Bill O'Reilly
2006,Actress,2/15/06,Acting,Julianne Moore
2013,Sportscaster,1/28/13,Media,Bob Costas
2009,Baseball athlete,4/14/09,Athletics,Ron Darling
1999,Actor,1/18/99,Acting,David Alan Grier
2010,Humorist,11/4/10,Media,David Sedaris
1999,Actor,2/2/99,Acting,Dave Foley
2014,Actress,10/1/14,Acting,Lena Dunham
2009,Primatologist,11/12/09,Science,Jane Goodall
2002,Rapper,2/6/02,Musician,LL Cool J
2009,Professor,7/14/09,Academic,Peter Mancall
2014,Film Director,11/17/14,Media,Laura Poitras
2004,Television Actress,3/1/04,Acting,Edie Falco
2008,Presidnet,4/28/08,Politician,President Jimmy Carter
2013,Actor,3/4/13,Acting,Paul Rudd
2006,Actress,6/7/06,Acting,Bonnie Hunt
2005,Former Speaker Of The The House,11/30/05,Politician,Rep. Nancy Pelosi
2008,Analyst,7/16/08,Consultant,Kenneth Pollack
2011,American football quarterback,6/2/11,Athletics,Tim Tebow
2010,Comptroller Of The Us,1/18/10,Government,David M. Walker
2001,Professor,10/3/01,Academic,Stephen S. Morse
2013,Former Omb Director,4/8/13,Government,David Stockman
2003,Actor,10/9/03,Acting,Tim Robbins
2011,Peace Activist,11/14/11,Advocacy,Leymah Gbowee
2002,Former Us Representativ,11/19/02,Politician,Harold Ford
2000,Actor,5/10/00,Acting,Andy Richter
2002,US senator,12/16/02,Politician,Charles Schumer
2005,Actor,4/14/05,Acting,David Duchovny
2001,Actor,3/22/01,Acting,Denis Leary
2010,Writer,10/14/10,Media,David Rakoff
2002,Actor,8/22/02,Acting,Matthew Perry
2009,Comedian,9/16/09,Comedy,Ricky Gervais
2008,Author,10/13/08,Media,Amity Shlaes
2014,Actor,11/20/14,Acting,Eddie Redmayne
1999,Comedian,2/17/99,Comedy,Ed McMahon
2003,Actress,3/27/03,Acting,Hilary Swank
2011,Comedian,6/28/11,Comedy,Louis C.K.
2009,Author,4/2/09,Media,Tom Zoellner
2005,Columnist,4/11/05,Media,Byron York
2015,Actor,3/2/15,Acting,Robert Smigel
2008,Correspondent,1/31/08,Media,Karen Tumulty
2000,Journalist,12/14/00,Media,Wolf Blitzer
2011,US senator,4/26/11,Politician,Elizabeth Warren
2008,Former Us Senator,8/12/08,Politician,Mel Martinez
2002,Commentator,7/17/02,Media,Ann Coulter
2000,Band,9/7/00,Musician,Spinal Tap
2008,Editor,4/30/08,Media,Robert Schlesinger
2009,Former United States Secretary of Energy,7/21/09,Politician,Steven Chu
2007,Cartoonist,7/18/07,Media,Matt Groening
2000,Former Us Senator,9/14/00,Politician,Joe Lieberman
2008,Actor,4/3/08,Acting,George Clooney
2014,Actress,11/19/14,Acting,Jessica Chastain
